               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 415,            0.020945,           0.0065095,            0.011892,            0.065167,             0.58367,                   1,              0.8567,             0.59914,             0.02191,             0.01827,            0.017957,            0.063186,          0.00057802,          0.00057802,          0.00057802
                 416,            0.019289,           0.0062079,           0.0094773,            0.063368,             0.58781,                   1,              0.8513,             0.59415,            0.020756,            0.017758,            0.016905,            0.062319,          0.00057645,          0.00057645,          0.00057645
                 417,            0.018137,           0.0065801,           0.0095005,            0.061953,             0.66317,             0.91669,              0.8682,             0.61417,            0.019564,            0.017364,            0.015874,            0.061244,          0.00057488,          0.00057488,          0.00057488
                 418,            0.017462,            0.006177,           0.0058148,            0.063898,             0.77004,             0.95744,              0.9501,             0.67633,            0.017867,            0.017446,            0.014421,            0.060888,          0.00057332,          0.00057332,          0.00057332
                 419,             0.01808,            0.006473,           0.0055731,            0.062518,             0.86692,             0.99962,             0.98167,             0.75236,            0.015605,            0.017912,           0.0082371,            0.061061,          0.00057175,          0.00057175,          0.00057175
                 420,            0.017116,           0.0062093,           0.0090599,            0.062735,             0.92799,             0.96653,             0.98364,             0.80848,            0.014931,            0.018518,           0.0043117,            0.061065,          0.00057018,          0.00057018,          0.00057018
                 421,            0.015254,           0.0065804,            0.006214,            0.062418,             0.91067,             0.96034,             0.98031,             0.80994,            0.016119,            0.018658,           0.0057263,            0.060546,          0.00056862,          0.00056862,          0.00056862
                 422,            0.015844,           0.0061185,           0.0047005,            0.061902,             0.91067,             0.96034,             0.98031,             0.80994,            0.016119,            0.018658,           0.0057263,            0.060546,          0.00056705,          0.00056705,          0.00056705
                 423,            0.018057,           0.0060449,           0.0068755,            0.061262,             0.90039,             0.92829,             0.97504,             0.77691,            0.018492,            0.018786,           0.0074173,             0.06062,          0.00056549,          0.00056549,          0.00056549
                 424,            0.019774,           0.0064764,           0.0047314,            0.061798,             0.84351,             0.95632,             0.97417,             0.72139,            0.020469,            0.018829,           0.0069491,            0.061325,          0.00056392,          0.00056392,          0.00056392
                 425,            0.020506,           0.0062791,           0.0044635,            0.062057,             0.97434,             0.93333,             0.98894,             0.65547,            0.021055,            0.018663,           0.0041522,            0.062205,          0.00056236,          0.00056236,          0.00056236
                 426,            0.019918,            0.006263,            0.005071,            0.061905,             0.98293,             0.99995,               0.995,             0.65139,            0.020579,            0.018461,           0.0020457,             0.06297,          0.00056079,          0.00056079,          0.00056079
                 427,            0.019595,            0.006736,           0.0043377,            0.062908,             0.97692,                   1,               0.995,             0.66021,            0.019804,            0.018292,           0.0014286,            0.063441,          0.00055923,          0.00055923,          0.00055923
                 428,            0.019489,           0.0065691,           0.0056555,            0.064754,             0.98699,                   1,               0.995,             0.67594,            0.019233,             0.01822,           0.0016615,            0.062927,          0.00055767,          0.00055767,          0.00055767
                 429,            0.018644,           0.0064937,           0.0036028,            0.063274,              0.9883,                   1,               0.995,               0.681,            0.019346,            0.017925,           0.0022787,            0.061597,          0.00055611,          0.00055611,          0.00055611
                 430,            0.017691,           0.0064779,           0.0029528,            0.063523,             0.97913,                   1,               0.995,             0.71949,            0.019012,            0.017336,            0.002593,            0.060429,          0.00055455,          0.00055455,          0.00055455
                 431,            0.017338,           0.0063097,           0.0042925,            0.061308,             0.98836,                   1,               0.995,              0.7419,            0.017912,            0.016634,           0.0015987,            0.060036,          0.00055299,          0.00055299,          0.00055299
                 432,            0.017191,           0.0062871,           0.0030818,            0.061214,             0.98984,                   1,               0.995,             0.77752,            0.016454,            0.016344,           0.0016355,            0.060395,          0.00055143,          0.00055143,          0.00055143
                 433,            0.014848,           0.0059778,           0.0031192,            0.060252,             0.98635,             0.99991,               0.995,             0.77931,            0.014936,             0.01639,           0.0020123,            0.060604,          0.00054987,          0.00054987,          0.00054987
                 434,            0.014876,           0.0060342,           0.0035095,            0.061896,              0.9929,                   1,               0.995,             0.78431,            0.013906,            0.016599,           0.0021648,            0.060438,          0.00054831,          0.00054831,          0.00054831
                 435,            0.012687,           0.0058669,           0.0047938,            0.062365,              0.9929,                   1,               0.995,             0.78431,            0.013906,            0.016599,           0.0021648,            0.060438,          0.00054675,          0.00054675,          0.00054675
                 436,            0.014217,             0.00621,           0.0037427,            0.060817,             0.99265,             0.99584,               0.995,             0.79377,            0.014967,            0.017091,           0.0025342,            0.060526,           0.0005452,           0.0005452,           0.0005452
                 437,            0.015463,           0.0058634,           0.0041767,            0.062511,             0.98854,             0.98402,               0.995,             0.78294,            0.017182,             0.01772,           0.0030763,            0.060998,          0.00054364,          0.00054364,          0.00054364
                 438,            0.018072,           0.0060368,           0.0048326,            0.062585,             0.94397,             0.97868,             0.99133,             0.75692,            0.019365,             0.01831,           0.0037674,            0.061479,          0.00054208,          0.00054208,          0.00054208
                 439,            0.019034,           0.0061525,           0.0039811,             0.06159,              0.9699,             0.92243,             0.98833,             0.74288,            0.020801,            0.018521,           0.0040218,            0.061622,          0.00054053,          0.00054053,          0.00054053
                 440,            0.020326,           0.0061586,           0.0032974,            0.063289,             0.93116,             0.97561,             0.99133,             0.74244,            0.021269,             0.01849,           0.0037009,            0.061648,          0.00053898,          0.00053898,          0.00053898
                 441,             0.01967,           0.0063406,           0.0038234,            0.063409,             0.98186,             0.98281,               0.995,             0.77631,            0.020783,            0.018203,           0.0025985,             0.06125,          0.00053743,          0.00053743,          0.00053743
                 442,            0.018494,           0.0064174,           0.0025812,            0.063248,             0.98751,             0.99447,               0.995,              0.7955,            0.019417,             0.01762,           0.0016721,            0.060339,          0.00053588,          0.00053588,          0.00053588
                 443,             0.01724,           0.0060699,           0.0033431,            0.063195,             0.98616,             0.99997,               0.995,             0.81744,            0.017859,            0.017075,           0.0014413,            0.059551,          0.00053433,          0.00053433,          0.00053433
                 444,            0.016265,            0.006243,           0.0037001,            0.060522,             0.98429,             0.99992,               0.995,             0.80435,            0.016297,            0.016548,           0.0014338,            0.059113,          0.00053278,          0.00053278,          0.00053278
                 445,             0.01571,           0.0060747,           0.0026578,            0.060047,             0.98513,                   1,               0.995,             0.80841,            0.014888,             0.01613,           0.0012913,            0.058902,          0.00053123,          0.00053123,          0.00053123
                 446,            0.015624,           0.0059797,           0.0023818,            0.060558,             0.98866,             0.99986,               0.995,              0.8277,             0.01359,            0.015906,           0.0011588,            0.058819,          0.00052968,          0.00052968,          0.00052968
                 447,            0.014681,           0.0057998,           0.0025219,            0.059909,             0.99029,                   1,               0.995,             0.85492,             0.01245,            0.015624,           0.0012282,            0.058696,          0.00052814,          0.00052814,          0.00052814
                 448,            0.012058,           0.0055988,           0.0027916,            0.059666,             0.99029,                   1,               0.995,             0.85492,             0.01245,            0.015624,           0.0012282,            0.058696,          0.00052659,          0.00052659,          0.00052659
                 449,            0.012962,           0.0057519,           0.0027888,            0.060346,             0.99121,             0.99993,               0.995,             0.84501,            0.012759,             0.01555,           0.0014759,            0.058796,          0.00052505,          0.00052505,          0.00052505
                 450,            0.014335,           0.0057502,           0.0034995,            0.061096,             0.99411,                   1,               0.995,             0.82294,            0.014163,            0.015667,           0.0019194,             0.05911,          0.00052351,          0.00052351,          0.00052351
                 451,             0.01526,           0.0058756,           0.0046189,            0.060465,             0.97806,                   1,               0.995,             0.81061,            0.015791,            0.016094,           0.0040277,            0.059593,          0.00052196,          0.00052196,          0.00052196
                 452,            0.017554,           0.0060904,           0.0075529,            0.060692,             0.93389,                   1,               0.995,             0.78762,            0.017005,            0.016569,           0.0058682,              0.0599,          0.00052042,          0.00052042,          0.00052042
                 453,            0.017481,           0.0062633,           0.0044744,             0.06112,             0.97249,             0.94364,               0.995,             0.76831,            0.017662,            0.016994,           0.0063969,            0.060163,          0.00051889,          0.00051889,          0.00051889
                 454,            0.018278,           0.0062029,           0.0042258,            0.060672,             0.99716,             0.99992,               0.995,             0.75811,            0.017715,            0.017295,           0.0025867,            0.060164,          0.00051735,          0.00051735,          0.00051735
                 455,            0.018377,           0.0061105,           0.0036181,            0.060238,             0.98619,                   1,               0.995,             0.74388,             0.01739,            0.017587,          0.00092876,            0.060116,          0.00051581,          0.00051581,          0.00051581
                 456,            0.016795,           0.0059192,            0.002115,            0.060011,             0.95135,             0.99974,               0.995,             0.75233,            0.016769,             0.01745,           0.0021758,            0.059892,          0.00051428,          0.00051428,          0.00051428
                 457,            0.015451,           0.0058919,           0.0027362,            0.059402,             0.95973,             0.93885,               0.995,             0.75073,            0.015628,            0.016791,           0.0032591,            0.059666,          0.00051274,          0.00051274,          0.00051274
                 458,            0.014842,           0.0057762,           0.0062838,             0.05962,             0.97687,                   1,               0.995,              0.7486,            0.014181,            0.016023,           0.0009422,            0.059569,          0.00051121,          0.00051121,          0.00051121
                 459,            0.014074,           0.0057824,            0.002658,            0.059585,             0.97971,             0.99991,               0.995,             0.77762,            0.013055,            0.015969,          0.00066126,            0.059731,          0.00050968,          0.00050968,          0.00050968
                 460,            0.012511,           0.0056405,           0.0015756,            0.059503,             0.98451,                   1,               0.995,             0.81759,            0.012711,             0.01628,           0.0015782,            0.059859,          0.00050815,          0.00050815,          0.00050815
                 461,            0.012649,           0.0055728,           0.0026406,            0.059287,             0.98451,                   1,               0.995,             0.81759,            0.012711,             0.01628,           0.0015782,            0.059859,          0.00050662,          0.00050662,          0.00050662
                 462,            0.013925,           0.0059287,           0.0024128,            0.059559,             0.90725,             0.97403,             0.98426,             0.82081,             0.01428,            0.017066,           0.0057065,            0.060145,           0.0005051,           0.0005051,           0.0005051
                 463,             0.01585,           0.0058602,           0.0062258,            0.059797,             0.85149,              0.9666,             0.96417,             0.76658,            0.016692,            0.017937,             0.01093,            0.060371,          0.00050357,          0.00050357,          0.00050357
                 464,             0.01752,           0.0058371,           0.0060226,            0.060436,             0.85836,             0.93315,             0.95852,              0.7376,            0.018462,            0.018513,            0.012088,            0.060581,          0.00050205,          0.00050205,          0.00050205
                 465,            0.018105,           0.0059436,           0.0033501,            0.060182,             0.91311,             0.90014,             0.97111,             0.72907,            0.018996,            0.018662,           0.0091466,            0.060508,          0.00050052,          0.00050052,          0.00050052
                 466,            0.018046,           0.0057541,           0.0047777,            0.059676,             0.86287,                   1,              0.9785,             0.74057,            0.018809,            0.018595,           0.0070972,            0.060363,            0.000499,            0.000499,            0.000499
                 467,            0.017732,           0.0058487,           0.0038457,            0.058984,             0.91569,             0.99991,             0.99133,             0.76024,             0.01807,             0.01818,           0.0032146,            0.059963,          0.00049748,          0.00049748,          0.00049748
                 468,            0.016611,           0.0059282,           0.0014685,            0.060621,              0.9946,                   1,               0.995,             0.79273,             0.01729,             0.01755,           0.0013486,            0.059527,          0.00049597,          0.00049597,          0.00049597
                 469,            0.017005,           0.0055248,            0.003163,            0.060156,               0.988,             0.99997,               0.995,             0.77121,            0.016647,            0.016953,          0.00081616,            0.059032,          0.00049445,          0.00049445,          0.00049445
                 470,            0.015371,           0.0056838,           0.0018504,            0.059744,             0.98539,                   1,               0.995,             0.77575,            0.015985,             0.01646,          0.00093885,            0.058614,          0.00049294,          0.00049294,          0.00049294
                 471,            0.015374,            0.005816,           0.0020533,            0.059268,             0.97683,                   1,               0.995,             0.77313,            0.014989,            0.016232,           0.0017358,            0.058425,          0.00049142,          0.00049142,          0.00049142
                 472,            0.013763,           0.0057771,           0.0020951,            0.058898,             0.96901,                   1,               0.995,             0.78454,            0.013646,            0.016173,           0.0019109,            0.058502,          0.00048991,          0.00048991,          0.00048991
                 473,            0.012961,           0.0057065,            0.002911,            0.059034,             0.97848,             0.99988,               0.995,             0.83182,            0.012585,            0.016518,           0.0011182,            0.058792,           0.0004884,           0.0004884,           0.0004884
                 474,            0.012831,           0.0057236,           0.0023227,            0.059396,             0.97848,             0.99988,               0.995,             0.83182,            0.012585,            0.016518,           0.0011182,            0.058792,           0.0004869,           0.0004869,           0.0004869
                 475,            0.012526,           0.0054616,           0.0011269,            0.058321,             0.97774,             0.99992,               0.995,             0.83234,            0.012764,             0.01741,          0.00085756,            0.059277,          0.00048539,          0.00048539,          0.00048539
                 476,            0.014196,           0.0057666,           0.0025822,            0.058532,             0.97601,             0.99993,               0.995,             0.79315,            0.013667,            0.018374,          0.00082256,            0.059847,          0.00048389,          0.00048389,          0.00048389
                 477,            0.014496,           0.0054251,           0.0017568,            0.056937,             0.97464,             0.99998,               0.995,             0.76822,             0.01486,            0.019004,          0.00081711,            0.060363,          0.00048238,          0.00048238,          0.00048238
                 478,            0.016998,           0.0060828,           0.0016285,            0.060168,              0.9732,             0.99997,               0.995,             0.74526,            0.015875,            0.019213,          0.00080485,            0.060541,          0.00048088,          0.00048088,          0.00048088
                 479,            0.017219,           0.0060114,           0.0015853,            0.060009,              0.9721,             0.99996,               0.995,             0.75132,            0.016672,            0.019264,            0.000797,            0.060308,          0.00047938,          0.00047938,          0.00047938
                 480,             0.01808,            0.005949,           0.0014673,            0.059851,             0.97239,             0.99994,               0.995,             0.74019,            0.017088,            0.018858,          0.00077577,             0.05991,          0.00047789,          0.00047789,          0.00047789
                 481,            0.017188,           0.0060462,           0.0020147,            0.059913,             0.97375,             0.99993,               0.995,             0.72085,            0.017046,            0.018207,          0.00075532,            0.059458,          0.00047639,          0.00047639,          0.00047639
                 482,             0.01599,           0.0059461,           0.0018347,            0.059438,             0.97556,             0.99991,               0.995,             0.71153,            0.016434,            0.017446,          0.00071355,            0.059025,           0.0004749,           0.0004749,           0.0004749
                 483,            0.014813,           0.0057468,           0.0019532,            0.059106,             0.97616,                   1,               0.995,             0.69288,            0.015568,              0.0166,          0.00069216,            0.058525,          0.00047341,          0.00047341,          0.00047341
                 484,            0.013821,           0.0054421,           0.0020451,            0.058965,             0.98011,             0.99989,               0.995,             0.69964,            0.014644,            0.015795,          0.00062376,            0.058063,          0.00047192,          0.00047192,          0.00047192
                 485,            0.013337,           0.0056624,           0.0026248,            0.058851,              0.9852,                   1,               0.995,             0.72076,            0.013393,            0.015186,           0.0005433,            0.057593,          0.00047043,          0.00047043,          0.00047043
                 486,            0.012463,            0.005416,           0.0020195,            0.057458,             0.99118,                   1,               0.995,             0.80959,              0.0118,            0.014859,          0.00055527,            0.057233,          0.00046895,          0.00046895,          0.00046895
                 487,            0.011876,           0.0055373,           0.0017328,            0.058083,             0.99118,                   1,               0.995,             0.80959,              0.0118,            0.014859,          0.00055527,            0.057233,          0.00046746,          0.00046746,          0.00046746
                 488,             0.01206,           0.0054343,           0.0010936,            0.057971,             0.99434,             0.99991,               0.995,             0.84661,            0.011523,              0.0152,           0.0009179,            0.057104,          0.00046598,          0.00046598,          0.00046598
                 489,            0.012999,           0.0055202,           0.0018744,            0.058625,              0.9955,             0.97768,               0.995,             0.83978,            0.012705,            0.015956,           0.0020005,            0.057304,           0.0004645,           0.0004645,           0.0004645
                 490,             0.01507,           0.0059172,           0.0013201,            0.058255,             0.94418,                   1,             0.98767,             0.80985,            0.014402,            0.016638,           0.0036014,            0.057783,          0.00046303,          0.00046303,          0.00046303
                 491,            0.015822,           0.0058444,           0.0026197,            0.058415,             0.90048,                   1,             0.98767,             0.78659,            0.015955,             0.01704,           0.0056671,            0.058252,          0.00046155,          0.00046155,          0.00046155
                 492,            0.017011,           0.0060715,           0.0027241,             0.05927,             0.90351,                   1,             0.98767,             0.76106,            0.016644,            0.017079,           0.0052736,            0.058398,          0.00046008,          0.00046008,          0.00046008
                 493,            0.016777,           0.0061074,           0.0025558,            0.059353,             0.94403,             0.99989,             0.98767,              0.7484,            0.016724,            0.016952,           0.0035947,            0.058177,          0.00045861,          0.00045861,          0.00045861
                 494,            0.016954,           0.0061103,           0.0016721,            0.059777,                   1,             0.99227,               0.995,             0.78578,            0.016255,            0.016692,            0.001936,            0.057806,          0.00045714,          0.00045714,          0.00045714
                 495,            0.015075,           0.0057387,            0.001913,            0.058081,             0.99411,             0.99998,               0.995,             0.79392,            0.015588,            0.016372,           0.0011166,            0.057473,          0.00045568,          0.00045568,          0.00045568
                 496,             0.01394,            0.005407,           0.0013097,              0.0592,             0.98421,                   1,               0.995,             0.79401,            0.014805,            0.016085,          0.00072268,            0.057131,          0.00045421,          0.00045421,          0.00045421
                 497,            0.013364,           0.0055456,            0.002411,            0.058311,             0.97978,              0.9999,               0.995,              0.7787,            0.013888,            0.015954,          0.00073325,               0.057,          0.00045275,          0.00045275,          0.00045275
                 498,            0.012939,           0.0055426,           0.0016496,            0.058462,             0.97727,             0.99992,               0.995,              0.7976,            0.012912,            0.015949,          0.00077654,            0.056929,          0.00045129,          0.00045129,          0.00045129
                 499,            0.012269,           0.0052354,            0.002361,             0.05862,             0.97634,             0.99997,               0.995,             0.80593,            0.011795,            0.016247,          0.00068718,            0.056956,          0.00044983,          0.00044983,          0.00044983
                 500,            0.010751,           0.0052628,           0.0014019,            0.056729,             0.97634,             0.99997,               0.995,             0.80593,            0.011795,            0.016247,          0.00068718,            0.056956,          0.00044838,          0.00044838,          0.00044838
                 501,            0.011462,           0.0056356,           0.0020306,             0.05717,             0.97597,              0.9999,               0.995,             0.80585,            0.011847,            0.016871,          0.00062315,            0.057126,          0.00044693,          0.00044693,          0.00044693
                 502,            0.012736,           0.0056191,           0.0026609,             0.05756,             0.97498,             0.99995,               0.995,             0.80388,            0.012638,            0.017522,          0.00060777,             0.05744,          0.00044548,          0.00044548,          0.00044548
                 503,            0.014566,           0.0056359,           0.0012283,            0.057597,             0.97355,             0.99995,               0.995,             0.77027,            0.013718,            0.017988,          0.00060236,            0.057827,          0.00044403,          0.00044403,          0.00044403
                 504,            0.014483,           0.0055728,            0.001687,            0.055298,             0.97067,             0.99991,               0.995,             0.75633,            0.014752,             0.01819,          0.00062015,            0.058315,          0.00044258,          0.00044258,          0.00044258
                 505,            0.017024,           0.0058407,           0.0032518,            0.058075,             0.98017,                   1,               0.995,             0.71127,            0.015577,            0.018295,          0.00068214,            0.058774,          0.00044114,          0.00044114,          0.00044114
                 506,             0.01653,           0.0057696,           0.0031579,            0.058853,             0.97806,             0.99993,               0.995,             0.71529,            0.016019,            0.018244,          0.00074995,            0.058887,           0.0004397,           0.0004397,           0.0004397
                 507,            0.016498,           0.0057542,           0.0026917,             0.05919,             0.97818,             0.99998,               0.995,             0.71319,            0.015941,            0.018069,          0.00080977,            0.058604,          0.00043826,          0.00043826,          0.00043826
                 508,            0.015441,           0.0056934,           0.0019484,            0.058075,             0.98147,             0.98265,               0.995,              0.7169,            0.015265,            0.017619,          0.00077867,            0.057764,          0.00043683,          0.00043683,          0.00043683
                 509,            0.015139,            0.005578,           0.0013557,             0.05859,             0.97273,             0.99169,               0.995,             0.73466,            0.014271,            0.017208,          0.00068536,            0.056919,          0.00043539,          0.00043539,          0.00043539
                 510,             0.01432,           0.0056824,           0.0021145,            0.057978,              0.9716,             0.99305,               0.995,             0.75856,            0.013416,            0.016919,          0.00077552,            0.056409,          0.00043396,          0.00043396,          0.00043396
                 511,            0.012912,             0.00572,           0.0019915,            0.058589,             0.96849,             0.99724,               0.995,             0.79741,            0.012524,            0.016676,           0.0010549,            0.056132,          0.00043254,          0.00043254,          0.00043254
                 512,            0.012004,           0.0054051,           0.0022549,            0.057891,             0.97038,             0.99993,               0.995,             0.82373,            0.011601,            0.016324,           0.0011135,            0.055855,          0.00043111,          0.00043111,          0.00043111
                 513,            0.011023,           0.0056169,           0.0021332,            0.056973,             0.97038,             0.99993,               0.995,             0.82373,            0.011601,            0.016324,           0.0011135,            0.055855,          0.00042969,          0.00042969,          0.00042969
                 514,            0.010903,           0.0052034,           0.0011179,            0.057299,             0.97218,             0.99999,               0.995,             0.83811,            0.011861,            0.016448,           0.0011528,            0.055696,          0.00042827,          0.00042827,          0.00042827
                 515,            0.012093,           0.0052086,           0.0024167,            0.058639,             0.97295,              0.9999,               0.995,              0.8335,            0.013089,            0.016781,           0.0012753,            0.055688,          0.00042685,          0.00042685,          0.00042685
                 516,            0.014001,           0.0053122,           0.0021718,            0.056621,             0.97499,             0.99999,               0.995,             0.82806,            0.014584,            0.016997,            0.001418,            0.055703,          0.00042544,          0.00042544,          0.00042544
                 517,            0.014989,           0.0056198,           0.0019011,            0.057682,              0.9785,             0.99989,               0.995,             0.81651,            0.015842,            0.017037,           0.0014769,            0.055825,          0.00042402,          0.00042402,          0.00042402
                 518,            0.016166,           0.0056241,           0.0019732,            0.057829,             0.98336,             0.99991,               0.995,             0.80622,            0.016417,            0.016749,           0.0014598,            0.055947,          0.00042262,          0.00042262,          0.00042262
                 519,            0.015849,           0.0055837,           0.0011648,            0.057575,              0.9876,             0.99999,               0.995,             0.79448,            0.016609,             0.01638,           0.0012954,             0.05612,          0.00042121,          0.00042121,          0.00042121
                 520,            0.016548,           0.0055393,           0.0024914,            0.058875,             0.98843,                   1,               0.995,             0.78653,            0.016491,            0.016057,          0.00095763,            0.056238,           0.0004198,           0.0004198,           0.0004198
                 521,            0.014677,           0.0056046,           0.0011824,            0.058066,             0.99045,             0.99993,               0.995,             0.77996,            0.015863,            0.015704,          0.00071838,            0.056468,           0.0004184,           0.0004184,           0.0004184
                 522,            0.015061,           0.0058364,           0.0015539,            0.057861,             0.99143,                   1,               0.995,             0.77778,            0.014922,             0.01538,          0.00062127,            0.056563,          0.00041701,          0.00041701,          0.00041701
                 523,             0.01363,            0.005514,           0.0010741,            0.057535,             0.99258,                   1,               0.995,             0.81298,            0.014006,            0.015024,          0.00061806,             0.05675,          0.00041561,          0.00041561,          0.00041561
                 524,            0.013137,           0.0053754,           0.0023493,            0.057174,             0.99336,                   1,               0.995,             0.82171,            0.013261,            0.014906,           0.0006343,            0.057019,          0.00041422,          0.00041422,          0.00041422
                 525,            0.012242,           0.0053417,           0.0018963,            0.057206,             0.99459,                   1,               0.995,             0.82287,            0.012384,            0.015025,          0.00061735,            0.057466,          0.00041283,          0.00041283,          0.00041283
                 526,            0.011896,           0.0053828,           0.0017976,            0.058207,             0.99459,                   1,               0.995,             0.82287,            0.012384,            0.015025,          0.00061735,            0.057466,          0.00041144,          0.00041144,          0.00041144
                 527,            0.010814,           0.0051152,            0.002323,            0.056798,             0.99519,                   1,               0.995,             0.81487,             0.01224,            0.015513,          0.00060606,            0.058124,          0.00041006,          0.00041006,          0.00041006
                 528,            0.011407,           0.0052534,           0.0025755,            0.057693,             0.99718,                   1,               0.995,             0.78465,            0.012614,            0.016145,          0.00059635,            0.058872,          0.00040868,          0.00040868,          0.00040868
                 529,            0.012145,           0.0055238,           0.0018832,            0.058416,             0.99702,                   1,               0.995,             0.75897,            0.013097,            0.016721,          0.00060499,            0.059555,           0.0004073,           0.0004073,           0.0004073
                 530,            0.012466,           0.0056942,           0.0022152,            0.057545,             0.99611,                   1,               0.995,             0.74746,            0.013236,            0.016899,          0.00059986,            0.060016,          0.00040592,          0.00040592,          0.00040592
                 531,             0.01346,           0.0054035,           0.0023807,              0.0585,             0.99436,                   1,               0.995,              0.7521,            0.013098,            0.016837,          0.00058068,            0.060282,          0.00040455,          0.00040455,          0.00040455
                 532,            0.013555,           0.0056127,           0.0013295,            0.057687,             0.99276,                   1,               0.995,              0.7558,            0.012957,            0.016566,          0.00055111,            0.060587,          0.00040318,          0.00040318,          0.00040318
                 533,            0.013587,            0.005569,           0.0020818,             0.05725,               0.991,                   1,               0.995,             0.77486,            0.012972,             0.01629,          0.00051717,             0.06095,          0.00040182,          0.00040182,          0.00040182
                 534,             0.01319,           0.0054116,            0.001949,            0.057283,             0.98976,             0.99998,               0.995,             0.78761,            0.012701,            0.016043,          0.00048724,            0.061158,          0.00040045,          0.00040045,          0.00040045
                 535,            0.013525,           0.0055779,           0.0018895,            0.059472,             0.98815,                   1,               0.995,             0.79905,             0.01226,            0.015785,          0.00048775,            0.060944,          0.00039909,          0.00039909,          0.00039909
                 536,            0.012478,           0.0054373,           0.0015962,            0.057355,             0.98824,                   1,               0.995,             0.81833,             0.01168,            0.015477,          0.00049065,            0.060364,          0.00039774,          0.00039774,          0.00039774
                 537,            0.012066,           0.0053887,           0.0013162,            0.057676,             0.98999,              0.9999,               0.995,             0.82427,            0.010674,            0.015084,           0.0004669,            0.059602,          0.00039638,          0.00039638,          0.00039638
                 538,            0.010292,           0.0050659,            0.001516,            0.056425,             0.99257,                   1,               0.995,              0.8244,           0.0098515,            0.014837,          0.00041996,            0.058904,          0.00039503,          0.00039503,          0.00039503
                 539,            0.010197,           0.0051528,           0.0021713,            0.056802,             0.99257,                   1,               0.995,              0.8244,           0.0098515,            0.014837,          0.00041996,            0.058904,          0.00039369,          0.00039369,          0.00039369
                 540,            0.011149,           0.0049903,           0.0028192,            0.058013,             0.99443,             0.99996,               0.995,             0.83424,            0.010416,            0.015117,          0.00039102,            0.059014,          0.00039234,          0.00039234,          0.00039234
                 541,            0.012507,           0.0053517,            0.002326,            0.056989,             0.99525,                   1,               0.995,             0.79717,            0.012042,            0.015757,          0.00038194,            0.059687,            0.000391,            0.000391,            0.000391
                 542,            0.013578,           0.0053855,           0.0014037,            0.060205,             0.99541,                   1,               0.995,             0.77157,            0.013618,            0.016304,          0.00037945,            0.060345,          0.00038966,          0.00038966,          0.00038966
                 543,            0.014526,           0.0056999,           0.0012097,             0.06107,             0.99518,                   1,               0.995,             0.75305,             0.01429,            0.016452,          0.00038199,             0.06076,          0.00038833,          0.00038833,          0.00038833
                 544,            0.013961,           0.0055271,           0.0016146,             0.05877,             0.99404,                   1,               0.995,             0.75307,            0.014025,            0.016188,            0.000381,             0.06068,            0.000387,            0.000387,            0.000387
                 545,             0.01276,           0.0055594,           0.0020949,            0.055244,             0.99122,             0.99998,               0.995,             0.80308,            0.013376,            0.015777,          0.00041164,             0.06032,          0.00038567,          0.00038567,          0.00038567
                 546,            0.012399,            0.005174,           0.0023951,            0.058933,             0.98685,                   1,               0.995,             0.81554,            0.013051,            0.015539,          0.00050517,            0.060014,          0.00038434,          0.00038434,          0.00038434
                 547,            0.013422,           0.0053905,           0.0017325,            0.057594,             0.98286,                   1,               0.995,             0.80143,            0.012952,            0.015315,          0.00063723,            0.060339,          0.00038302,          0.00038302,          0.00038302
                 548,            0.012824,           0.0057717,           0.0010875,            0.059173,             0.98254,             0.99999,               0.995,             0.79791,            0.012659,            0.015136,          0.00072828,            0.060882,          0.00038171,          0.00038171,          0.00038171
