               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                 409,            0.014403,            0.003309,          0.00013785,             0.08243,             0.95979,             0.99994,               0.995,              0.8688,            0.015068,            0.005058,          7.0496e-05,            0.075224,          0.00026499,          0.00026499,          0.00026499
                 410,            0.013599,            0.003315,          8.6172e-05,            0.081703,             0.96792,             0.99995,               0.995,             0.87909,             0.01433,           0.0049613,          6.1428e-05,            0.074527,          0.00026362,          0.00026362,          0.00026362
                 411,            0.013473,           0.0033827,          0.00013851,            0.081272,             0.97852,             0.99996,               0.995,             0.87663,            0.014415,           0.0048524,          5.4501e-05,            0.073781,          0.00026227,          0.00026227,          0.00026227
                 412,            0.014092,           0.0032532,          0.00011965,            0.080963,             0.99171,                   1,               0.995,             0.86306,            0.014688,           0.0047535,          5.6094e-05,            0.073982,          0.00026093,          0.00026093,          0.00026093
                 413,            0.013914,           0.0031903,          9.1858e-05,            0.080256,             0.99162,                   1,               0.995,             0.85096,            0.015033,           0.0048023,          5.9247e-05,            0.075087,           0.0002596,           0.0002596,           0.0002596
                 414,            0.013847,           0.0032765,           0.0001004,            0.081623,             0.99272,                   1,               0.995,             0.87199,            0.015059,           0.0048523,          6.5864e-05,            0.075447,          0.00025829,          0.00025829,          0.00025829
                 415,            0.013442,           0.0032202,          0.00011982,            0.081637,             0.99665,                   1,               0.995,             0.87361,            0.015049,            0.004903,          6.1135e-05,            0.074488,          0.00025699,          0.00025699,          0.00025699
                 416,            0.013504,           0.0031081,           9.062e-05,            0.080816,             0.99684,                   1,               0.995,             0.87207,            0.014714,           0.0048968,          6.3192e-05,            0.073765,           0.0002557,           0.0002557,           0.0002557
                 417,            0.014153,            0.003207,          0.00016124,             0.08056,              0.9961,             0.99995,               0.995,             0.86525,            0.014701,           0.0047842,          5.3192e-05,            0.073285,          0.00025443,          0.00025443,          0.00025443
                 418,            0.014074,           0.0032364,          0.00010024,            0.081061,             0.99385,             0.99995,               0.995,             0.86644,            0.014882,           0.0048153,          4.6919e-05,             0.07409,          0.00025317,          0.00025317,          0.00025317
                 419,            0.014145,           0.0033429,          9.7568e-05,            0.079534,             0.99488,                   1,               0.995,             0.89022,            0.014036,           0.0046159,          3.7895e-05,            0.074532,          0.00025193,          0.00025193,          0.00025193
                 420,             0.01356,           0.0031643,          7.5941e-05,            0.080666,                0.99,                   1,               0.995,             0.87115,             0.01442,           0.0047017,          4.1616e-05,              0.0758,           0.0002507,           0.0002507,           0.0002507
                 421,            0.013718,           0.0032373,          9.6298e-05,            0.080739,             0.99118,                   1,               0.995,             0.88192,            0.014921,           0.0048621,          4.6891e-05,            0.076384,          0.00024948,          0.00024948,          0.00024948
                 422,             0.01346,           0.0033044,          0.00011186,            0.082227,             0.99446,                   1,               0.995,             0.87485,            0.014891,           0.0048628,          4.7288e-05,            0.076226,          0.00024827,          0.00024827,          0.00024827
                 423,            0.013167,           0.0030978,          6.3105e-05,            0.080985,             0.99735,                   1,               0.995,             0.86257,            0.014678,           0.0047333,          4.5557e-05,            0.076177,          0.00024708,          0.00024708,          0.00024708
                 424,            0.013561,           0.0032889,          0.00011902,            0.079907,             0.99445,             0.99999,               0.995,             0.85592,            0.014894,           0.0047453,          5.3359e-05,            0.075955,          0.00024591,          0.00024591,          0.00024591
                 425,            0.013703,           0.0033286,          8.3162e-05,            0.082432,             0.98905,                   1,               0.995,             0.86748,            0.015451,           0.0048762,           9.601e-05,            0.076271,          0.00024475,          0.00024475,          0.00024475
                 426,            0.013932,           0.0032704,          0.00014132,             0.07973,             0.93364,             0.96154,               0.995,             0.83274,            0.017039,           0.0057476,          0.00032626,            0.076399,           0.0002436,           0.0002436,           0.0002436
                 427,            0.013795,           0.0032946,          0.00015003,            0.081929,             0.69772,             0.79231,             0.81436,             0.48395,            0.028616,            0.020471,           0.0055678,            0.093187,          0.00024246,          0.00024246,          0.00024246
                 428,            0.013943,           0.0032177,           0.0003718,            0.081113,             0.60014,             0.34338,             0.48204,             0.37787,            0.037655,            0.037674,            0.014913,             0.13338,          0.00024134,          0.00024134,          0.00024134
                 429,            0.013623,             0.00334,          0.00018493,            0.079437,             0.74928,             0.28382,             0.51289,             0.38479,            0.039329,            0.039626,            0.015692,             0.14107,          0.00024024,          0.00024024,          0.00024024
                 430,             0.01372,           0.0033992,          0.00016007,            0.081943,             0.98357,             0.99997,               0.995,             0.86806,            0.015178,           0.0049616,          0.00012068,            0.072774,          0.00023915,          0.00023915,          0.00023915
                 431,            0.013744,           0.0031504,          0.00012765,            0.080219,             0.97593,             0.99998,               0.995,             0.86584,            0.015179,           0.0048925,          0.00018054,            0.073425,          0.00023807,          0.00023807,          0.00023807
                 432,            0.014047,           0.0032316,           0.0001209,            0.081658,             0.99415,                   1,               0.995,             0.85907,             0.01535,           0.0047082,           8.273e-05,            0.073973,          0.00023701,          0.00023701,          0.00023701
                 433,            0.013334,           0.0032291,          0.00011923,            0.081598,             0.99931,                   1,               0.995,             0.87681,            0.014701,             0.00472,          5.5381e-05,            0.073418,          0.00023596,          0.00023596,          0.00023596
                 434,            0.013728,           0.0033129,          0.00011606,            0.082606,             0.99728,                   1,               0.995,             0.87577,            0.013753,           0.0047376,          5.9683e-05,            0.073827,          0.00023492,          0.00023492,          0.00023492
                 435,            0.013987,            0.003357,          0.00049928,            0.083195,              0.9938,                   1,               0.995,             0.86399,              0.0145,           0.0047153,          0.00011988,            0.074432,           0.0002339,           0.0002339,           0.0002339
                 436,            0.013641,           0.0032207,          0.00010197,            0.081336,              0.9754,             0.99987,               0.995,             0.86927,            0.014041,           0.0047726,          8.6812e-05,            0.075128,           0.0002329,           0.0002329,           0.0002329
                 437,            0.014121,           0.0033906,          0.00013715,            0.083094,             0.98574,             0.98077,               0.995,             0.86467,            0.014512,           0.0050064,          8.4058e-05,            0.078859,          0.00023191,          0.00023191,          0.00023191
                 438,            0.014193,           0.0032923,          0.00010799,            0.080973,             0.95938,             0.91416,             0.98321,              0.8141,            0.017442,           0.0062601,          0.00024319,            0.079053,          0.00023093,          0.00023093,          0.00023093
                 439,            0.013998,           0.0032579,          0.00014651,            0.080956,             0.98109,             0.92314,               0.995,               0.843,             0.01623,           0.0055711,          0.00021705,            0.077871,          0.00022997,          0.00022997,          0.00022997
                 440,            0.013193,           0.0031021,          0.00011586,            0.081262,             0.96477,             0.98082,               0.995,             0.86905,            0.015536,           0.0052006,          0.00012887,            0.078295,          0.00022902,          0.00022902,          0.00022902
                 441,            0.013473,           0.0032142,          0.00011385,            0.081028,             0.98618,                   1,               0.995,             0.86318,            0.014913,           0.0048092,          7.0817e-05,            0.078263,          0.00022809,          0.00022809,          0.00022809
                 442,            0.013763,           0.0032978,           0.0001017,            0.080265,             0.98528,             0.99989,               0.995,             0.86516,            0.014743,           0.0047752,          6.8541e-05,            0.075874,          0.00022717,          0.00022717,          0.00022717
                 443,              0.0139,           0.0032145,          9.7925e-05,             0.08197,             0.98774,             0.96152,             0.99232,             0.86983,            0.015012,           0.0050252,          0.00012011,            0.078271,          0.00022627,          0.00022627,          0.00022627
                 444,             0.01344,           0.0032449,          0.00021513,            0.080375,             0.95162,                   1,               0.995,               0.884,            0.014198,           0.0049127,          0.00012777,            0.076202,          0.00022538,          0.00022538,          0.00022538
                 445,            0.013597,           0.0031431,          9.0372e-05,            0.080092,             0.97748,             0.99991,               0.995,             0.88187,             0.01387,           0.0047414,           8.875e-05,            0.075652,          0.00022451,          0.00022451,          0.00022451
                 446,            0.013666,           0.0033167,          0.00020277,            0.081157,             0.98994,                   1,               0.995,             0.88162,            0.013694,           0.0045735,          6.8131e-05,            0.073556,          0.00022365,          0.00022365,          0.00022365
                 447,            0.013905,           0.0032059,          0.00011851,            0.080494,             0.99563,                   1,               0.995,             0.86854,            0.014443,           0.0045818,          6.6907e-05,            0.073221,           0.0002228,           0.0002228,           0.0002228
                 448,            0.013953,           0.0031597,          9.0658e-05,            0.080115,             0.99179,                   1,               0.995,             0.85156,            0.014504,           0.0047612,          7.1724e-05,            0.073264,          0.00022197,          0.00022197,          0.00022197
                 449,            0.013566,            0.003219,          0.00012198,            0.080235,             0.99077,                   1,               0.995,             0.86599,            0.013983,           0.0047531,          5.9514e-05,            0.074993,          0.00022116,          0.00022116,          0.00022116
                 450,            0.013994,            0.003287,          0.00012986,            0.080479,             0.98671,             0.99996,               0.995,             0.85955,            0.014743,           0.0048064,          5.0981e-05,            0.074602,          0.00022036,          0.00022036,          0.00022036
                 451,            0.013913,           0.0031369,          0.00040045,            0.080281,             0.99276,                   1,               0.995,             0.86545,            0.014111,           0.0047309,          5.3154e-05,            0.075543,          0.00021958,          0.00021958,          0.00021958
                 452,            0.013695,           0.0032499,          0.00014165,            0.081079,             0.99517,                   1,               0.995,             0.87202,            0.013612,           0.0046587,          4.8892e-05,            0.074906,          0.00021881,          0.00021881,          0.00021881
                 453,            0.014774,           0.0033572,          0.00016663,            0.082671,             0.99311,                   1,               0.995,             0.86394,            0.015157,           0.0048301,          4.2959e-05,            0.076108,          0.00021805,          0.00021805,          0.00021805
                 454,            0.013885,           0.0032065,          0.00020763,             0.08126,             0.99572,             0.99993,               0.995,              0.8519,            0.014273,           0.0046748,          3.8168e-05,            0.076481,          0.00021732,          0.00021732,          0.00021732
                 455,            0.013344,           0.0032109,          0.00017559,            0.081345,              0.9953,                   1,               0.995,             0.86726,            0.014272,           0.0046837,          3.7003e-05,            0.076639,          0.00021659,          0.00021659,          0.00021659
                 456,            0.013246,           0.0033195,          0.00010577,            0.079449,             0.98105,                   1,               0.995,             0.89012,             0.01478,           0.0049525,          9.4309e-05,            0.076458,          0.00021588,          0.00021588,          0.00021588
                 457,             0.01371,           0.0032901,          0.00021917,            0.080015,             0.81157,             0.94105,             0.94196,             0.67341,             0.02252,            0.011136,           0.0007891,            0.079414,          0.00021519,          0.00021519,          0.00021519
                 458,             0.01288,           0.0032167,          0.00025264,            0.079222,             0.71314,             0.78397,             0.84129,             0.57964,            0.027577,            0.017267,           0.0028741,            0.086776,          0.00021451,          0.00021451,          0.00021451
                 459,            0.013215,           0.0033137,          9.3102e-05,            0.080219,             0.95969,             0.98077,             0.99375,             0.87623,            0.015805,           0.0053604,          0.00012719,             0.07441,          0.00021385,          0.00021385,          0.00021385
                 460,            0.012975,           0.0031032,          0.00010792,            0.080901,             0.94701,             0.98073,             0.98268,             0.86185,            0.015855,           0.0051301,           0.0001033,            0.073627,           0.0002132,           0.0002132,           0.0002132
                 461,             0.01321,           0.0031557,           0.0001469,            0.079449,             0.97748,                   1,               0.995,             0.88779,            0.014571,           0.0048029,          7.4952e-05,            0.072524,          0.00021257,          0.00021257,          0.00021257
                 462,             0.01332,           0.0031524,          0.00010251,            0.079717,             0.96963,             0.99992,               0.995,             0.88053,            0.015234,           0.0048551,          6.8398e-05,            0.073752,          0.00021195,          0.00021195,          0.00021195
                 463,            0.013195,               0.003,          9.9932e-05,            0.080195,             0.97626,                   1,               0.995,             0.87981,             0.01435,           0.0046863,          7.3758e-05,             0.07523,          0.00021135,          0.00021135,          0.00021135
                 464,            0.013351,           0.0032347,          0.00014119,            0.081827,             0.99343,                   1,               0.995,             0.89286,            0.013835,           0.0045846,          4.8316e-05,            0.073551,          0.00021076,          0.00021076,          0.00021076
                 465,            0.013144,           0.0031522,          8.8639e-05,            0.078982,             0.99501,                   1,               0.995,             0.88032,            0.014865,           0.0047267,          4.2904e-05,             0.07266,          0.00021019,          0.00021019,          0.00021019
                 466,            0.013427,           0.0031287,          9.5748e-05,             0.07949,             0.99554,                   1,               0.995,             0.89702,            0.014352,           0.0047535,          3.7791e-05,            0.072736,          0.00020963,          0.00020963,          0.00020963
                 467,            0.013046,           0.0031064,          8.5975e-05,            0.078952,              0.9968,                   1,               0.995,             0.87373,            0.014528,            0.004865,          4.0609e-05,            0.073869,          0.00020909,          0.00020909,          0.00020909
                 468,            0.012886,           0.0030943,          0.00033263,            0.079141,             0.99654,                   1,               0.995,             0.88802,            0.014669,           0.0047729,          3.6137e-05,            0.074261,          0.00020857,          0.00020857,          0.00020857
                 469,            0.013568,            0.003182,          0.00010475,            0.079199,             0.98779,             0.99992,               0.995,             0.88648,            0.014278,           0.0049211,          5.3949e-05,            0.078137,          0.00020806,          0.00020806,          0.00020806
                 470,            0.013473,           0.0032888,          0.00015326,            0.080651,             0.99165,                   1,               0.995,             0.88778,            0.013678,           0.0049004,          4.8896e-05,            0.078528,          0.00020756,          0.00020756,          0.00020756
                 471,             0.01331,           0.0032259,          9.8766e-05,            0.081214,             0.99637,                   1,               0.995,             0.87769,            0.013373,           0.0047882,          4.7564e-05,             0.07554,          0.00020709,          0.00020709,          0.00020709
                 472,            0.013341,           0.0031305,          0.00011529,             0.07901,             0.99199,                   1,               0.995,             0.88679,            0.013815,           0.0047641,           5.134e-05,            0.072881,          0.00020662,          0.00020662,          0.00020662
                 473,            0.013185,           0.0031342,          0.00010305,            0.079102,             0.99147,                   1,               0.995,             0.89881,            0.013483,           0.0047666,          6.0146e-05,            0.071717,          0.00020617,          0.00020617,          0.00020617
                 474,            0.013435,           0.0031671,           0.0001289,            0.079096,             0.96074,                   1,             0.99273,             0.88807,            0.014167,           0.0048309,          6.1081e-05,            0.071414,          0.00020574,          0.00020574,          0.00020574
                 475,            0.013862,           0.0031955,          0.00014096,            0.080107,             0.98554,                   1,               0.995,             0.86623,            0.014654,           0.0048124,           5.864e-05,            0.072181,          0.00020533,          0.00020533,          0.00020533
                 476,             0.01318,           0.0031601,           9.809e-05,            0.080557,             0.99131,             0.99991,               0.995,             0.88733,            0.014093,           0.0046594,          4.6359e-05,            0.073675,          0.00020492,          0.00020492,          0.00020492
                 477,             0.01335,           0.0031834,          0.00012293,             0.07933,             0.99058,                   1,               0.995,             0.86786,            0.014377,           0.0046054,          3.4576e-05,            0.073179,          0.00020454,          0.00020454,          0.00020454
                 478,            0.012997,           0.0032697,          8.9632e-05,            0.079919,             0.98545,                   1,               0.995,             0.88118,            0.014951,           0.0046399,          4.1282e-05,            0.072345,          0.00020417,          0.00020417,          0.00020417
                 479,            0.013275,           0.0030672,          0.00014196,            0.079652,             0.98713,                   1,               0.995,             0.86515,            0.015283,           0.0046137,          0.00010446,            0.072523,          0.00020382,          0.00020382,          0.00020382
                 480,            0.013696,           0.0032962,          8.7524e-05,            0.077652,             0.98559,                   1,               0.995,              0.8601,            0.014583,           0.0045952,          5.5595e-05,            0.072313,          0.00020348,          0.00020348,          0.00020348
                 481,            0.013682,           0.0032746,          0.00018431,             0.07955,             0.98785,                   1,               0.995,             0.85486,            0.015295,            0.004826,          6.4389e-05,            0.074321,          0.00020315,          0.00020315,          0.00020315
                 482,            0.013577,           0.0032576,          0.00013133,            0.081046,              0.9889,                   1,               0.995,             0.88286,            0.014378,           0.0046687,          7.4158e-05,             0.07413,          0.00020285,          0.00020285,          0.00020285
                 483,            0.013311,           0.0031441,          0.00011332,            0.079536,             0.98105,             0.99993,               0.995,             0.89541,            0.014369,            0.004629,          9.2532e-05,            0.073015,          0.00020256,          0.00020256,          0.00020256
                 484,            0.013516,           0.0031767,          0.00010598,            0.081725,             0.98365,             0.99991,               0.995,              0.8819,            0.014487,           0.0047881,          0.00010416,             0.07346,          0.00020228,          0.00020228,          0.00020228
                 485,            0.013094,           0.0032179,          0.00011906,            0.079946,              0.9926,                   1,               0.995,             0.88783,            0.013996,           0.0049365,          8.6556e-05,            0.074507,          0.00020202,          0.00020202,          0.00020202
                 486,              0.0132,           0.0031976,          0.00016323,            0.081136,             0.98835,                   1,               0.995,             0.86401,            0.014589,            0.005157,           9.084e-05,            0.074388,          0.00020178,          0.00020178,          0.00020178
                 487,            0.013773,           0.0033701,          0.00012131,            0.078728,             0.99156,                   1,               0.995,             0.87838,            0.013661,           0.0049715,          5.9573e-05,            0.071867,          0.00020155,          0.00020155,          0.00020155
                 488,            0.013454,           0.0031233,          7.6784e-05,            0.080829,             0.99565,                   1,               0.995,             0.90113,            0.013256,           0.0047969,          4.9983e-05,            0.071449,          0.00020133,          0.00020133,          0.00020133
                 489,            0.013507,           0.0031566,          8.5564e-05,            0.080014,             0.98782,                   1,               0.995,             0.90168,            0.014202,           0.0048228,          4.5965e-05,            0.071379,          0.00020114,          0.00020114,          0.00020114
                 490,            0.013497,           0.0032285,          8.0711e-05,            0.078035,             0.98132,             0.99996,               0.995,             0.89585,            0.014069,           0.0049079,          4.2138e-05,            0.071513,          0.00020095,          0.00020095,          0.00020095
                 491,            0.013428,           0.0032155,          0.00010582,            0.078394,             0.97842,                   1,               0.995,              0.9104,            0.013511,           0.0048573,          4.4837e-05,            0.071883,          0.00020079,          0.00020079,          0.00020079
                 492,            0.013457,           0.0032238,          9.2112e-05,            0.080039,             0.97964,             0.99987,               0.995,              0.8971,            0.014604,           0.0048405,          4.1301e-05,             0.07096,          0.00020064,          0.00020064,          0.00020064
                 493,            0.013057,            0.003242,          0.00012184,            0.079912,             0.99067,             0.99995,               0.995,             0.87846,            0.014658,           0.0048231,          4.5501e-05,            0.069526,          0.00020051,          0.00020051,          0.00020051
                 494,            0.013044,           0.0031461,          8.4434e-05,            0.077948,             0.99611,                   1,               0.995,             0.88249,            0.014694,            0.004783,          5.6808e-05,             0.06938,          0.00020039,          0.00020039,          0.00020039
                 495,            0.013498,           0.0031757,          0.00010885,            0.079604,              0.9926,                   1,               0.995,             0.88087,            0.014606,           0.0046587,          5.8089e-05,              0.0709,          0.00020028,          0.00020028,          0.00020028
                 496,             0.01317,           0.0031295,           8.877e-05,            0.078687,             0.99245,                   1,               0.995,              0.8718,            0.014722,           0.0046907,          6.0442e-05,            0.072943,           0.0002002,           0.0002002,           0.0002002
                 497,            0.013189,           0.0032197,          0.00012652,            0.082042,             0.99418,                   1,               0.995,             0.87422,            0.014366,           0.0047029,          5.1793e-05,            0.074094,          0.00020013,          0.00020013,          0.00020013
                 498,            0.012762,           0.0031453,          0.00012106,            0.079318,             0.99083,             0.99987,               0.995,             0.86368,            0.014425,           0.0047503,          4.7308e-05,            0.072145,          0.00020007,          0.00020007,          0.00020007
                 499,            0.012579,           0.0030568,          0.00010601,            0.079272,             0.99436,                   1,               0.995,             0.87132,            0.014235,           0.0047709,          4.8207e-05,            0.071778,          0.00020003,          0.00020003,          0.00020003
